,ensembl_gene_id,external_gene_id,con1_ExpCounts,con2_ExpCounts,mic1_ExpCounts,mic2_ExpCounts,mic3_ExpCounts
256,ENSRNOG00000000720,MGC95208,3.5947770955,3.6844685936,4.4437487591,4.2346965319,4.448083768
257,ENSRNOG00000000723,RT1-CE5,6.4692424674,6.0349510879,8.2936687205,8.2314491984,8.1986621976
258,ENSRNOG00000000728,Clic2,2.475554644,2.9827144599,3.9918120732,4.1276485347,3.2830738127
259,ENSRNOG00000000729,Tmlhe,3.1688736828,2.8924841676,3.2661745592,3.8686813343,3.3871299516
260,ENSRNOG00000000763,RT1-M3-1,1.2555309351,1.6004769004,3.4511651261,2.8119927616,3.8440435417
261,ENSRNOG00000000768,Ubd,-0.5740393878,2.0533424129,6.8626563814,7.8801399827,1.1283428568
262,ENSRNOG00000000774,Gabbr1,3.4322982023,3.5032574151,5.0238305002,4.9004668581,4.9578516579
263,ENSRNOG00000000775,Mog,-0.1060851049,-0.329202058,1.8152368115,1.5108167447,1.5442608754
264,ENSRNOG00000000777,RT1-S3,7.6189619235,7.3924205105,7.3836760266,6.3835408186,5.9974217435
265,ENSRNOG00000000778,Znrd1as1,1.5264931702,1.5886484819,3.2591551056,2.922868315,3.1209229914
266,ENSRNOG00000000779,Znrd1,2.4303465783,2.4616633733,3.5377090885,3.3894429467,3.900020351
267,ENSRNOG00000000780,Ppp1r11,4.5221404697,4.4983433999,6.0300276822,5.8857613338,6.185848678
268,ENSRNOG00000000781,Rnf39,3.8901762607,2.8290346983,0.9727709735,1.367617501,1.0170296647
269,ENSRNOG00000000785,Trim39,4.3013899372,4.4569678428,4.8960165058,4.8431979601,4.9318478333
270,ENSRNOG00000000786,Rpp21,5.5412704819,5.955567896,4.9473153487,4.6553134342,5.0943909435
271,ENSRNOG00000000787,AABR07044364.1,1.1054267896,0.6609590779,1.9389343028,0.953734207,0.6693308132
272,ENSRNOG00000000795,RT1-N3,2.1157470615,2.93604782,5.5886897083,4.5214943146,5.0480701946
273,ENSRNOG00000000796,Ranbp2,7.0152539377,7.0782688984,8.3187687266,8.2997393666,8.1318217327
274,ENSRNOG00000000798,Gnl1,4.694559172,4.4622051478,5.6801741391,5.5848943609,5.6389144997
275,ENSRNOG00000000799,Abcf1,5.6562221926,5.9026166186,6.6197835875,6.7410409492,6.6436954376
276,ENSRNOG00000000800,Man1a1,7.8923197333,7.8616338119,7.1194353136,7.1925040842,6.8556773315
277,ENSRNOG00000000801,Msl3l2,0.2466857824,0.599163856,1.335123506,1.367617501,1.6224023677
278,ENSRNOG00000000802,Tbc1d32,1.0316680824,1.0523832331,2.0062173925,1.9736850102,1.2316793053
279,ENSRNOG00000000804,Mrps18b,5.0223736483,4.9647585925,6.8605476705,6.5999920392,6.8485825986
280,ENSRNOG00000000805,Gja1,4.2374079337,4.1928474209,5.8964517911,5.7756905264,5.6223468077
281,ENSRNOG00000000808,Hsf2,4.2494315566,4.2053945584,5.6819249373,5.6248055541,5.5517357098
282,ENSRNOG00000000809,Atat1,2.2850376508,1.6379852579,3.0336654463,3.4260463536,2.6236525878
283,ENSRNOG00000000811,Pkib,-0.40063611,-0.1912440573,2.5872885825,1.5989502717,2.6045271024
284,ENSRNOG00000000812,RGD1302996,2.5679964308,2.8443585589,3.5807615701,3.7329841836,3.5322399925
285,ENSRNOG00000000814,Fabp7,7.077205329,6.1229146598,4.6080854277,4.4632181169,5.3536363493
286,ENSRNOG00000000815,Smpdl3a,6.5465103009,6.112043573,7.3308350503,6.8936795692,7.5973127683
287,ENSRNOG00000000816,Ppp1r18,2.863468173,2.9383046065,4.7173923916,4.5094347025,4.7995193406
288,ENSRNOG00000000818,Nrm,0.1384049596,0.1576526436,1.5950607363,1.6410769428,1.7670304977
289,ENSRNOG00000000823,Gcc2,4.7826320442,5.1351077017,6.3381210606,6.3952958054,5.9730413617
290,ENSRNOG00000000824,Dse,3.8877534567,3.9535915901,4.6183252533,4.618938949,4.9654048708
291,ENSRNOG00000000826,Flot1,4.2567662682,4.0540613795,5.5991046942,5.7953867595,6.1098780213
292,ENSRNOG00000000827,Ier3,3.5532069471,2.7795464843,5.5809789606,5.1741572061,5.0420763828
293,ENSRNOG00000000831,Gtf2h4,3.5104033583,3.3192468456,3.8495134945,3.7181047539,3.8921554141
294,ENSRNOG00000000833,Vars2,4.3201617412,4.1349944437,4.2449115779,4.3660911646,3.8026871556
295,ENSRNOG00000000836,LOC103694381,1.403225435,-0.0653345537,2.8213321503,3.7485790461,2.4183973649
296,ENSRNOG00000000839,Nfkbil1,1.4492778538,1.7449917992,3.4251432459,3.0882154569,3.4634207084
297,ENSRNOG00000000841,Ddx39b,7.0484521165,7.020391913,7.7832837385,7.6626475222,7.591016562
298,ENSRNOG00000000842,Ddah2,0.1384049596,0.4383900585,2.5722637207,2.5610738817,2.0475376987
299,ENSRNOG00000000847,Csnk2b,5.6611224072,5.6088082538,6.5359389573,6.476007484,6.5936888215
300,ENSRNOG00000000848,Gpank1,2.0959069557,2.2356595028,4.1316125509,4.1998890098,4.4100349797
301,ENSRNOG00000000850,Apom,7.8193658652,8.0614772455,5.9882023067,5.9331554231,5.9655656042
302,ENSRNOG00000000851,Bag6,5.8974832877,6.0886478366,7.1624074845,7.3619697407,6.9571990675
303,ENSRNOG00000000852,Prrc2a,7.0075600571,7.1636498305,7.9263985011,8.1027688108,7.3664142877
304,ENSRNOG00000000853,Aif1,3.6049851342,3.6488078156,4.8572154721,4.3084394921,5.6482836826
305,ENSRNOG00000000854,Ncr3,-0.2458564208,-1.0695048655,0.3535682155,0.303433963,0.6198986724
306,ENSRNOG00000000855,Lst1,-0.1060851049,0.3507436427,2.3957563791,1.6820083354,2.733368516
307,ENSRNOG00000000860,Vwa7,-2.042283144,-2.0778818289,3.6564422951,3.3391474043,3.0053719946
308,ENSRNOG00000000866,Rbmx,3.7221593768,3.3869038249,4.7099981769,5.1211555708,4.6198349821
309,ENSRNOG00000000867,Vars,4.6655913172,4.8090464915,6.4326605507,6.4150969645,6.1623354972
310,ENSRNOG00000000869,Arhgef6,1.4939055888,1.396744637,2.5722637207,2.6043045632,2.9151123033
311,ENSRNOG00000000875,Fhl1,1.5792215715,1.9675538319,2.343618535,2.1587726552,2.4630408871
312,ENSRNOG00000000878,Slc44a4,0.837551073,0.5210153764,2.4624659926,3.246676811,2.7280764319
313,ENSRNOG00000000879,Slc9a6,3.773112077,3.7826021316,3.7950324891,4.1761607593,3.5720680655
314,ENSRNOG00000000881,Mmgt1,5.7545711631,5.6476442955,5.5445493815,5.7952934912,5.4489036987
315,ENSRNOG00000000888,Sbds,4.3385700822,4.3298551127,6.1651397088,6.0915553297,6.0580970365
316,ENSRNOG00000000891,AABR07035107.1,3.2238260468,3.1046748882,4.1126814659,3.4888723209,3.4144028346
317,ENSRNOG00000000893,Tmem248,5.6062822672,5.533684415,6.5129499799,6.4226642334,6.6057138226
318,ENSRNOG00000000894,Fry,1.7727471134,1.8121599645,2.7159034625,2.5828511435,2.6749767317
319,ENSRNOG00000000895,Rabgef1,3.2491705664,3.2841900936,4.1161561368,4.3018891907,3.938103461
320,ENSRNOG00000000900,Tpst1,6.0639829219,6.1819429045,4.8035448019,4.9599242446,4.9119937887
321,ENSRNOG00000000901,Crcp,3.4881848619,3.7798362672,5.1707383165,4.9515788903,5.2378570318
322,ENSRNOG00000000902,Hsph1,5.1602822146,6.0139916955,7.0487304204,7.0140483755,7.2073976928
323,ENSRNOG00000000903,Asl,7.2512449467,7.6603760977,7.5318376952,7.5519734922,7.6248627063
324,ENSRNOG00000000907,Alox5ap,0.6919204765,0.2574261589,2.8213321503,2.0059606632,3.1705349297
325,ENSRNOG00000000909,Uspl1,4.2240254332,4.5921009749,5.2764914244,5.1433087682,5.0097303633
326,ENSRNOG00000000913,Gusb,5.1843088156,4.8091287021,5.0657097312,5.2627632544,5.2440497396
327,ENSRNOG00000000917,Nupr2,-0.5740393878,-0.0653345537,0.3535682155,0.303433963,0.6198986724
328,ENSRNOG00000000918,Zbed5,5.4705408983,5.4657153684,5.9817778151,6.3085586209,6.747971291
329,ENSRNOG00000000921,Ubl3,6.2955249999,6.2026804806,7.0765286994,7.0841982381,7.0071359527
330,ENSRNOG00000000922,Sumf2,3.9313213492,3.9081850239,6.4469810294,6.4226642334,6.6419612095
331,ENSRNOG00000000923,Cct6a,6.3037581311,6.4185574769,8.0995368395,8.1427163627,8.2251762626
332,ENSRNOG00000000924,Slc7a1,0.5299217162,0.9367460903,4.5318132863,4.1276485347,4.005851493
333,ENSRNOG00000000925,Psph,2.6234798098,2.3754622672,3.3389976084,3.4139481125,3.7162383344
334,ENSRNOG00000000926,Mrps17,3.4995010457,3.6014608999,4.585216341,4.5151090483,4.610278594
335,ENSRNOG00000000931,Sfswap,4.3568069028,4.7588557087,5.2102180591,5.3823911234,4.9119937887
336,ENSRNOG00000000936,Stx2,5.7807649125,4.9479449194,4.6863648567,4.926249213,4.7476800335
337,ENSRNOG00000000937,Slc46a3,4.6655913172,3.8454374867,5.310841763,5.2112972237,5.1581182427
338,ENSRNOG00000000938,Ran,6.0676782103,5.8987589648,8.3286569852,8.2773680158,8.5646059581
339,ENSRNOG00000000940,Flt1,4.7736103752,4.5335487427,5.301761346,5.3605892285,4.6054765566
340,ENSRNOG00000000942,Pan3,3.0089430442,2.6570111177,3.6130543517,3.5080070914,3.2465276491
341,ENSRNOG00000000954,Polr1d,2.7937843721,3.0257979901,5.0727197249,4.7449664255,5.0562228457
342,ENSRNOG00000000955,Lnx2,4.7040872952,5.0999907731,4.9326840625,5.0250041547,4.4045165866
343,ENSRNOG00000000957,Rpl21,6.8535291268,6.7820700783,8.7847934022,8.7894190968,9.5200598993
344,ENSRNOG00000000961,Glt1d1,0.6919204765,1.9073895363,1.0178287431,1.5108167447,0.6198986724
345,ENSRNOG00000000962,Slc15a4,3.5741417426,3.8289904099,5.3221124986,5.4462435149,5.0491669535
346,ENSRNOG00000000967,Aacs,1.9751844074,2.2599211328,3.9224165054,4.3534773035,3.2465276491
347,ENSRNOG00000000968,Rnf6,4.8528436541,5.000079572,5.6742054819,5.8747030965,5.4347878875
348,ENSRNOG00000000969,Cyp3a18,9.2012860423,8.6883315979,8.7055294427,7.4710829172,8.3979417321
349,ENSRNOG00000000974,Zfp358,2.3836759247,2.4824322549,3.8052209015,3.8863023607,3.7470009218
350,ENSRNOG00000000975,Mcoln1,4.7826320442,4.4674235089,6.3102516986,6.1976905451,6.4736027033
351,ENSRNOG00000000977,Pnpla6,3.4322982023,3.5334266474,4.7841478061,4.8202343289,4.3249572088
352,ENSRNOG00000000978,AABR07035374.1,10.2891333684,8.7125908509,6.5870168831,6.1221987954,6.6557189452
353,ENSRNOG00000000979,Bri3bp,0.5299217162,0.4383900585,3.4825237533,3.2602553417,3.3069335253
354,ENSRNOG00000000981,Scarb1,6.8851493391,6.6826432545,6.5643687561,6.6316791622,6.3600023211
355,ENSRNOG00000000983,Zfp394,2.4071999656,2.6930959527,3.9637048533,3.6995860679,4.0347158491
356,ENSRNOG00000000985,Cpsf4,4.1769029214,4.4629891063,5.1997708729,5.0719186442,5.1247785718
357,ENSRNOG00000000986,Camsap3,3.7863590739,3.3758457097,4.3587401272,4.3467469714,3.8110538188
358,ENSRNOG00000000987,Ptcd1,3.44007371,2.9962084751,3.8041924316,4.0561991177,3.7538742578
359,ENSRNOG00000000988,Xab2,3.7953016176,4.1609936973,5.2578312431,5.3762623657,5.0277898307
360,ENSRNOG00000000989,Bud31,4.245848027,4.3370570152,5.3271557448,5.0226159093,5.8192007942
361,ENSRNOG00000000990,Pdap1,5.1944846887,5.2424993607,6.6432121919,6.6942899329,6.8291065253
362,ENSRNOG00000000991,Arpc1b,5.0225640503,5.1821737611,8.1025433437,7.904167386,8.2299695474
363,ENSRNOG00000000994,Stxbp2,3.7468007827,3.7113733218,5.2718489574,5.08712222,5.304557308
364,ENSRNOG00000000996,Arpc1a,5.0185603206,5.1181870282,6.2862712179,6.1554058374,6.1571928025
365,ENSRNOG00000000999,Smurf1,3.9067753726,3.8373986209,5.1302759706,5.1322746906,4.7298308145
366,ENSRNOG00000001003,Trappc5,3.3003217668,3.4620245789,4.5510998375,4.5651981835,4.561523424
367,ENSRNOG00000001004,Ncor2,5.6596540896,6.0611607657,6.8671723898,6.8783519764,6.057815828
368,ENSRNOG00000001006,Nptx2,-2.042283144,-1.6586497679,-1.5404572704,2.0059606632,0.8320860346
369,ENSRNOG00000001007,Baiap2l1,3.8649139114,4.4396016934,5.0309090784,5.0986568898,5.1012637135
370,ENSRNOG00000001009,Bri3,4.269657349,4.0815466366,5.5092680658,4.8339201183,5.5715691233
371,ENSRNOG00000001010,Tecpr1,4.8783163838,4.5286144954,6.917312798,6.9925799044,6.8994814244
372,ENSRNOG00000001030,Tsc22d1,6.9385950748,7.3706524396,6.370226159,6.4481000392,6.508746595
373,ENSRNOG00000001032,Ccz1b,5.0450443413,5.0506739248,5.5638954252,5.6261170975,5.7414902331
374,ENSRNOG00000001033,Nufip1,2.8461881114,3.3192468456,3.9918120732,4.1714254093,4.1513279035
375,ENSRNOG00000001034,Evi5l,3.6252873499,3.6333832539,3.3468765446,3.4739158552,3.2982703908
376,ENSRNOG00000001035,Gtf2h3,2.4303465783,2.4616633733,3.9459212104,4.1569802116,4.0418425984
377,ENSRNOG00000001037,Gpalpp1,3.1269846526,3.3192468456,4.4037813532,4.4632181169,4.566473757
378,ENSRNOG00000001039,Eif2b1,2.9460910423,3.3076556558,4.6616992769,4.7107602558,4.852441064
379,ENSRNOG00000001040,Pms2,2.3354448738,2.6930959527,3.4417718705,3.4139481125,3.1574710005
380,ENSRNOG00000001043,Ddx55,2.0063252289,2.6930959527,3.9566639634,4.0437690254,4.0203558569
381,ENSRNOG00000001044,Aimp2,2.5193890138,2.6930959527,4.7173923916,4.6241467837,4.773297383
382,ENSRNOG00000001047,Map2k7,2.8970872352,2.9383046065,3.7792866054,3.9294357206,3.4743134763
383,ENSRNOG00000001048,Ankrd61,-0.2458564208,0.1576526436,0.4222110292,0.8258859755,0.1775350632
384,ENSRNOG00000001049,Tpt1,9.7931153251,9.698020563,11.2353702804,11.2549784987,11.6825562847
385,ENSRNOG00000001050,Eif2ak1,5.675723972,5.5825968793,6.0826791234,5.9810934303,5.7904629945
386,ENSRNOG00000001052,Slc25a30,5.8891539759,4.3704771274,4.1935529205,4.0017869688,3.5562287165
387,ENSRNOG00000001053,Tmed2,7.8050479971,7.72888734,8.5861256605,8.6533383512,8.5556746087
388,ENSRNOG00000001055,Rilpl1,1.9433565488,1.6004769004,2.4294967296,2.6870636022,2.6425278446
389,ENSRNOG00000001056,Snapc2,2.3354448738,2.562641099,4.2496413982,4.4093909092,3.9985442588
390,ENSRNOG00000001058,Timm44,4.8825184533,4.9573594849,5.761473628,5.6508125237,5.7904629945
391,ENSRNOG00000001059,Usp42,2.9460910423,3.3535846428,3.9517380354,3.9877346883,3.2709943316
392,ENSRNOG00000001060,Snrnp35,2.2073030285,2.6200005204,3.5299535367,3.2870349144,3.7073015699
393,ENSRNOG00000001061,Rilpl2,2.8463602196,2.1343147088,3.5908610399,3.3262946909,3.7601101688
394,ENSRNOG00000001062,Kmt5a,2.6260884846,2.8619009896,5.06670176,5.2395408601,4.8531704669
395,ENSRNOG00000001064,Sbno1,5.3203789065,5.7417610827,6.332469714,6.504869,6.0668747632
396,ENSRNOG00000001065,Cyth3,3.0983673003,2.4405911327,3.8924866556,3.9122508084,3.3880250332
397,ENSRNOG00000001066,Itih2,9.7199987219,9.7773534629,8.7318503191,8.831467539,8.3249523253
398,ENSRNOG00000001068,Rac1,6.9617265761,6.7874210812,8.3126369631,8.156741818,8.1557840975
399,ENSRNOG00000001069,Elavl1,5.2766031916,5.3339021429,5.8298065265,5.8344670639,5.7394314432
400,ENSRNOG00000001070,Cdk2ap1,4.5750253112,4.7070762786,5.5766940673,5.5466206473,5.6828859831
401,ENSRNOG00000001072,Cers4,1.3064610483,1.1069020893,1.1014207217,1.6820083354,1.0170296647
402,ENSRNOG00000001073,RGD1563482,2.1802499608,2.210982879,3.3863258339,3.3262946909,3.2830738127
403,ENSRNOG00000001074,Mphosph9,2.3597619427,1.9967205296,2.7956884384,2.8395712494,2.2822823839
404,ENSRNOG00000001079,Daglb,3.7315075337,3.629664138,4.9266716135,4.5760968214,4.9351431968
405,ENSRNOG00000001080,Arl6ip4,3.9554566782,4.1801902028,5.4388670416,5.5214688629,5.4827104901
406,ENSRNOG00000001081,Ogfod2,1.9398122295,1.6745431027,3.5530962263,3.3772817449,3.5661486698
407,ENSRNOG00000001083,Kdelr2,5.9839943807,5.8210703221,6.6639207935,6.8140364667,6.6155034202
408,ENSRNOG00000001086,Vps37b,4.6993310995,4.775780726,4.0741106798,4.0358961398,3.900020351
409,ENSRNOG00000001088,Rfc3,1.6200592611,1.7949948269,3.3082237586,3.5528326291,3.8602597613
410,ENSRNOG00000001090,Stard13,5.8165189577,5.2726215212,4.5703588234,4.8653131882,4.2955049051
411,ENSRNOG00000001091,Hip1r,4.3022684818,3.6754778757,5.9966958986,6.0833477249,5.6941928515
412,ENSRNOG00000001094,Zfp316,1.3556543617,0.4383900585,1.983682355,1.5108167447,0.8320860346
413,ENSRNOG00000001098,Pds5b,4.5655957246,4.3078566157,4.6330251726,4.902459896,4.4417936217
414,ENSRNOG00000001099,Rbak,1.2560492395,1.8763395766,2.2710343214,1.5555564078,1.9897461557
415,ENSRNOG00000001101,Rnf216,4.9747936973,4.6935574429,4.9962335489,5.1211555708,4.7031080509
416,ENSRNOG00000001104,Foxk1,3.8041890723,3.7372671297,4.4964341327,4.6346106564,3.8110538188
417,ENSRNOG00000001106,Denr,2.5965165128,2.7750081424,3.8967144003,3.8418395603,3.9784792744
418,ENSRNOG00000001107,AABR07035428.1,1.3064610483,0.9367460903,2.9299879344,2.6043045632,2.193170054
419,ENSRNOG00000001108,N4bp2l2,3.9713254612,4.211627442,5.4529623037,5.3824842538,5.6455027033
420,ENSRNOG00000001111,Brca2,1.0316680824,1.0523832331,2.1748464562,2.5389628508,1.9897461557
421,ENSRNOG00000001113,Mmd2,1.877513572,0.4383900585,-2.6712702178,-2.0189020678,-2.6712702178
422,ENSRNOG00000001114,Wipi2,5.1463709105,4.8928860969,6.3431640729,6.3952496527,6.2518544983
423,ENSRNOG00000001115,Slc29a4,0.7665725517,0.6732957957,-0.7543163191,-0.9545056721,-1.0539661779
424,ENSRNOG00000001117,Fbxl18,1.403225435,1.710197421,2.4624659926,2.2703429815,1.4616433685
425,ENSRNOG00000001120,Med13l,4.6993310995,4.4726230627,5.1362649059,5.3917670614,4.7254112529
426,ENSRNOG00000001123,RGD1562310,2.9620626068,4.1609936973,4.2915261451,4.9177061877,3.5661486698
427,ENSRNOG00000001126,Fbxw8,4.5646022946,4.8455759168,6.1911402508,6.0627867413,5.9352690665
428,ENSRNOG00000001129,Fbxo21,3.7773607539,3.7198814341,4.5074157607,4.7641547344,4.2653170114
429,ENSRNOG00000001130,Nos1,0.9052006904,2.1343147088,-0.1453807503,0.6718443479,-0.4636832123
430,ENSRNOG00000001134,Rfc5,2.3836759247,2.6200005204,3.6505175018,3.777195607,3.2216388671
431,ENSRNOG00000001135,Wsb2,4.9719964389,4.9794439289,5.975395972,6.0956700909,5.9429030556
432,ENSRNOG00000001136,Pebp1,7.5712496239,7.6706888882,7.9266421846,7.7929089733,7.9117217151
433,ENSRNOG00000001138,Taok3,5.3451926868,4.5776962542,4.3674699673,4.5375858496,4.1380880815
434,ENSRNOG00000001139,Suds3,5.0299701981,5.164321893,5.4281418928,5.5377279431,5.6128310266
435,ENSRNOG00000001142,Prkab1,5.9444654677,6.2321351481,5.4874092758,5.532701603,5.2539644842
436,ENSRNOG00000001143,Cit,2.3354448738,1.481719904,1.4046286049,2.5443004859,1.8010304545
437,ENSRNOG00000001148,Rplp0,8.2961631389,8.2337758177,10.6951959901,10.6904024384,11.049592598
438,ENSRNOG00000001149,Pxn,5.4516598299,5.3137631103,6.078724137,5.9234803482,6.1367529409
439,ENSRNOG00000001151,Sirt4,2.0666600987,1.2590899542,3.2187198839,2.7842527939,3.0765012052
440,ENSRNOG00000001158,Abcg1,3.1269846526,2.582015406,4.8634003858,4.4335623799,4.8236614692
441,ENSRNOG00000001160,NEWGENE_1586233,4.3807695125,4.4143705365,4.5889162665,4.4632181169,4.6666898534
442,ENSRNOG00000001161,Gatc,4.269657349,4.5368785321,4.8360490937,4.8138029242,5.0252391168
443,ENSRNOG00000001163,Srsf9,3.3738009228,3.4195785316,3.8306972161,3.8597894499,4.0559913428
444,ENSRNOG00000001169,Slc37a1,1.0316680824,1.2590899542,2.8956368237,3.2191302286,2.8353270937
445,ENSRNOG00000001170,Cox6a1,6.7410162051,6.7450677245,7.6163445689,7.496410836,7.9367978212
446,ENSRNOG00000001171,Coq5,3.7407955075,4.2784686742,5.4813898563,5.4363192183,5.6964978224
447,ENSRNOG00000001172,Rnf10,6.9645933482,7.1068568528,8.4632456719,8.3821415053,8.4359583682
448,ENSRNOG00000001173,Cabp1,2.453127683,2.3975001945,2.4946986264,2.3230509675,2.2333181861
449,ENSRNOG00000001177,Acads,6.7989528992,6.6112083705,6.3654404521,6.2254552267,6.3555906211
450,ENSRNOG00000001178,Sppl3,4.502562569,4.3870940444,5.1757172405,5.1723269395,4.9914419609
451,ENSRNOG00000001181,Wdr4,1.403225435,1.4398578144,3.433065745,3.4499426623,3.4848108717
452,ENSRNOG00000001182,Ndufv3,5.8953846704,5.9679553427,5.8032530504,5.9033276786,5.8808480886
453,ENSRNOG00000001183,Hnf1a,5.1877087544,5.2455400364,4.5472630986,4.8248106991,4.2157635591
454,ENSRNOG00000001184,Pknox1,3.6251870478,3.9756601023,4.2210270444,4.1714254093,4.2346083274
455,ENSRNOG00000001185,RGD1311899,2.5827402078,2.9532603008,5.0566156957,4.98875859,5.3597802382
456,ENSRNOG00000001187,Oasl,1.5792215715,1.2101230134,5.9035069063,4.7553118526,3.7073015699
457,ENSRNOG00000001189,Sik1,5.1037775832,4.5037376962,4.907076038,4.9270156097,4.2761753755
458,ENSRNOG00000001190,Git2,4.2372110637,4.2053945584,5.2271039707,5.0170279137,5.1215868359
459,ENSRNOG00000001191,Tchp,1.9108106527,2.210982879,3.6706197402,3.8144889042,3.7162383344
460,ENSRNOG00000001192,Gltp,1.9433565488,2.1343147088,4.0142214592,3.903710759,4.0907677857
461,ENSRNOG00000001194,Rrp1b,2.9136074746,3.4303076934,4.4018704783,4.4032842293,4.0347158491
462,ENSRNOG00000001198,Fam222a,-0.9995623168,0.3507436427,-0.0493025292,0.5881817031,0.3710311519
463,ENSRNOG00000001199,Pop5,2.9620626068,3.3192468456,3.7858140167,3.7581811073,4.3365949959
464,ENSRNOG00000001201,Cstb,3.9713254612,4.0330982546,6.9205864279,6.3750942845,7.6553854679
465,ENSRNOG00000001203,Rrp1,3.6151214514,4.0609819398,4.8003246528,5.1469681198,4.9654423503
466,ENSRNOG00000001204,Ankrd13a,5.8229176044,5.7800535662,6.4878883574,6.3921540501,6.25798754
467,ENSRNOG00000001205,Agpat3,6.0153686487,5.3509432048,6.5562975082,6.6792060619,6.2113413225
468,ENSRNOG00000001210,Pwp2,2.8463602196,3.7458820364,5.1122104771,5.3222640579,5.0491669535
469,ENSRNOG00000001211,Gatd3a,5.9504823056,6.0155956298,5.6554372177,5.6352646671,5.8383190525
470,ENSRNOG00000001214,Pfkl,5.0783960919,5.0636876212,6.4524276058,6.5133423441,6.4736027033
471,ENSRNOG00000001215,RGD1309594,2.8458438335,2.7795464843,3.9400808376,4.0977081125,4.0418425984
472,ENSRNOG00000001216,Trpm2,4.6260399097,4.5435151434,4.2915261451,4.6029885649,4.1380880815
473,ENSRNOG00000001222,Ube2g2,4.9601167946,5.2546237995,5.6784212135,5.806998068,5.645947085
474,ENSRNOG00000001223,Pttg1ip,8.0109948048,7.9800107938,8.5595832901,8.8250290227,8.6926712561
475,ENSRNOG00000001224,Itgb2,4.0995959009,3.8598748901,6.1560989887,5.6305674474,6.2447845579
476,ENSRNOG00000001225,Fam207a,2.5619307142,3.081311543,4.611139286,4.1350375507,4.5059182843
477,ENSRNOG00000001227,Adarb1,3.5104033583,3.6573265861,4.7071123832,4.7206164842,4.3481396552
478,ENSRNOG00000001228,Pofut2,3.4718792765,3.1990434232,5.3265962539,5.0328969861,5.1937154195
