"geneNames","geneIDs.bg_rn4_filt.","feature","id","fc","pval","qval"
"Elavl1","Elavl1","transcript","4433",0.312288359283995,0.0314829192111501,0.768686649185781
"Sars","Sars","transcript","9399",442.579397724253,0.0315046242658648,0.768686649185781
"Mterf3","Mterf3","transcript","15240",44.1208592512087,0.0315219518112909,0.768686649185781
"Agt","Agt","transcript","8479",0.00836599992443227,0.0316478675798412,0.768686649185781
"Bcar1","Bcar1","transcript","8373",0.0153388176893588,0.0317779503302897,0.768686649185781
"Rpl22","Rpl22","transcript","13866",3271.03889500163,0.0318573170417574,0.768686649185781
"Itpa","Itpa","transcript","11255",10.5203649389396,0.0319712458930199,0.768686649185781
"Wdr4","Wdr4","transcript","9946",4.84573730205705,0.0320097033602986,0.768686649185781
"Parp14","Parp14","transcript","4224",0.00136079949280503,0.0321023624549784,0.768686649185781
"Snrpb2","Snrpb2","transcript","11309",143.373485315024,0.0321886032698069,0.768686649185781
"Zfp496","Zfp496","transcript","2956",0.15187678564429,0.0323442492810253,0.768686649185781
"Parl","Parl","transcript","4344",118.281422840178,0.0323550732818656,0.768686649185781
"Atg2a","Atg2a","transcript","1976",0.00279750026558202,0.0324923254502785,0.768686649185781
"Scaf1","Scaf1","transcript","823",0.0621340834106313,0.0325014719514688,0.768686649185781
"Rps15","Rps15","transcript","14891",579.102568947947,0.0325328674192265,0.768686649185781
"Lypla1","Lypla1","transcript","12910",0.376684874354943,0.032539143203698,0.768686649185781
"Ciao1","Ciao1","transcript","11202",20.904695885288,0.0325643098392847,0.768686649185781
"Ghr","Ghr","transcript","8701",0.0250435674359878,0.0326196964569442,0.768686649185781
"Glb1","Glb1","transcript","16810",8.12648751642829,0.0326863161916298,0.768686649185781
"Chp1","Chp1","transcript","11116",12.0231880483132,0.0326995430198396,0.768686649185781
"Atp6v0a1","Atp6v0a1","transcript","3644",0.00721153140738328,0.0329791662257659,0.768686649185781
"Adora2a","Adora2a","transcript","10016",0.0158881326371633,0.0329904850647698,0.768686649185781
"Snx2","Snx2","transcript","7871",185.781022181965,0.0331702699832017,0.768686649185781
"Cks2","Cks2","transcript","7245",1526.20536927239,0.0332164222102385,0.768686649185781
"mrpl24","mrpl24","transcript","9084",110.910710695016,0.033256082188998,0.768686649185781
"Sh3bgr","Sh3bgr","transcript","4064",122.713767492333,0.0333838501408449,0.768686649185781
"Elac2","Elac2","transcript","3023",0.0361060421138151,0.0334034995988959,0.768686649185781
"Tysnd1","Tysnd1","transcript","10076",0.0570441737329853,0.0334357787417043,0.768686649185781
"Vkorc1","Vkorc1","transcript","1613",0.392228379897959,0.0335690292221951,0.768686649185781
"Calr3","Calr3","transcript","6712",220.117144421344,0.0335881156175886,0.768686649185781
"Rexo1","Rexo1","transcript","14879",0.0323015755325683,0.0336043767458492,0.768686649185781
"Ankmy2","Ankmy2","transcript","14194",23.334644646508,0.0336223680170764,0.768686649185781
"Etnk1","Etnk1","transcript","12822",0.0183206528015276,0.0336627132494036,0.768686649185781
"Cdk11b","Cdk11b","transcript","17795",0.0026129160703615,0.0337509031938894,0.768686649185781
"Erh","Erh","transcript","14356",83.5932886443591,0.0337790127778073,0.768686649185781
"Chchd3","Chchd3","transcript","11986",82.1189863764705,0.0338381417392676,0.768686649185781
"Psmd14","Psmd14","transcript","10554",20.8367512456091,0.0338473735565367,0.768686649185781
"Tbce","Tbce","transcript","7474",14.1276551895521,0.0338694782842536,0.768686649185781
"Pop4","Pop4","transcript","758",44.4236577265953,0.033887076632477,0.768686649185781
"Cyp2r1","Cyp2r1","transcript","1464",0.0112072070060507,0.0338986994349912,0.768686649185781
"Usf1","Usf1","transcript","5311",0.1114767240183,0.0339052974436918,0.768686649185781
"Prrc1","Prrc1","transcript","7885",0.00795773702940853,0.0339508289225314,0.768686649185781
"Atxn10","Atxn10","transcript","15617",67.253566093006,0.034008069131055,0.768686649185781
"Itih1","Itih1","transcript","6634",0.010422181037553,0.0340131314859009,0.768686649185781
"Lbh","Lbh","transcript","14036",24.8295779617567,0.0341577155968056,0.768686649185781
"Apba3","Apba3","transcript","14840",0.199391927405266,0.0341774545439255,0.768686649185781
"Cox20","Cox20","transcript","5390",41.5411428123956,0.0341807873480776,0.768686649185781
"LOC310926","LOC310926","transcript","17515",97220077109.8675,0.0342972639937134,0.768686649185781
"Brms1","Brms1","transcript","1912",13.3555417761185,0.0343935202456533,0.768686649185781
"Rack1","Rack1","transcript","2766",794.112062361281,0.0345597960619435,0.768686649185781
"Erf","Erf","transcript","551",0.0248383151302264,0.0345941295586882,0.768686649185781
"Qrich1","Qrich1","transcript","16743",0.0144842018618397,0.0346867548027094,0.768686649185781
"Capzb","Capzb","transcript","13735",17.3953033908625,0.0347984616770095,0.768686649185781
"Slc25a38","Slc25a38","transcript","16849",0.108397648498192,0.0348276020980692,0.768686649185781
"Dhrs7b","Dhrs7b","transcript","2979",60.4644886090604,0.0348804891206602,0.768686649185781
"Tma16","Tma16","transcript","6823",845.382667272716,0.0352251909537051,0.768686649185781
"S100g","S100g","transcript","17876",165850.860118035,0.0355710394109914,0.768686649185781
"Trappc10","Trappc10","transcript","9957",0.0303095302518135,0.0356261014740387,0.768686649185781
"Adora1","Adora1","transcript","5047",0.00287780246111863,0.0356601039595696,0.768686649185781
"Pla2g4a","Pla2g4a","transcript","5120",286.026045899693,0.0358141876943269,0.768686649185781
"RGD1305455","RGD1305455","transcript","4604",0.0177867774211969,0.0358838698175312,0.768686649185781
"Samhd1","Samhd1","transcript","11481",0.00741328652339532,0.0358883681635384,0.768686649185781
"Coa4","Coa4","transcript","1155",123.695094750246,0.036038910830033,0.768686649185781
"Ska2","Ska2","transcript","3432",113.129054794813,0.0361436998600122,0.768686649185781
"Foxj3","Foxj3","transcript","13472",0.102320442306529,0.0361812591374735,0.768686649185781
"Gabpa","Gabpa","transcript","3982",0.163195003803906,0.03640627489439,0.768686649185781
"Rgs5","Rgs5","transcript","5264",1234.7958158487,0.0365247217892104,0.768686649185781
"Exoc1","Exoc1","transcript","5704",0.236101413102667,0.036576529428205,0.768686649185781
"Cd180","Cd180","transcript","8628",24.1125815917385,0.0366396296289178,0.768686649185781
"Nectin3","Nectin3","transcript","4152",0.120256230535462,0.0366542250861525,0.768686649185781
"Kxd1","Kxd1","transcript","6772",4.80966423895379,0.0366835203403706,0.768686649185781
"Gpx2","Gpx2","transcript","14329",20036.1873015611,0.0367534938803797,0.768686649185781
"Spag9","Spag9","transcript","3476",0.0708366521880021,0.0368513844196816,0.768686649185781
"Sptlc2","Sptlc2","transcript","14436",31.2345544159951,0.0368682326700704,0.768686649185781
"Rspo3","Rspo3","transcript","116",1683.30967423438,0.0370148980333871,0.768686649185781
"Ppie","Ppie","transcript","13496",259.236615263572,0.0370807147005467,0.768686649185781
"Armc6","Armc6","transcript","6785",100.032725617637,0.0372244965968933,0.768686649185781
"Rp2","Rp2","transcript","17700",129.942822331728,0.0374354315070257,0.768686649185781
"Rpl5","Rpl5","transcript","5523",1256.1753922896,0.0374880850204627,0.768686649185781
"Dcaf8","Dcaf8","transcript","5322",0.0695268642131202,0.0375511275348578,0.768686649185781
"Tubg1","Tubg1","transcript","3651",16.858923187734,0.0375634066840889,0.768686649185781
"Ppp1r16a","Ppp1r16a","transcript","15458",0.0387850147622099,0.0376730986918585,0.768686649185781
"Trmt10b","Trmt10b","transcript","13100",30.9708735005773,0.0377971220573947,0.768686649185781
"Fnbp4","Fnbp4","transcript","10916",0.00559813015781977,0.0380225207763991,0.768686649185781
"Sipa1","Sipa1","transcript","1944",21.5905674012345,0.038104010291801,0.768686649185781
"Grk6","Grk6","transcript","7203",3.34437442064656e-09,0.0381309556912943,0.768686649185781
"Arpp19","Arpp19","transcript","16536",1763.34718730576,0.038225324747979,0.768686649185781
"Pgm2","Pgm2","transcript","5773",21.5506176470664,0.0383345497608477,0.768686649185781
"Ipp","Ipp","transcript","13406",63.9820123118313,0.0384274264593751,0.768686649185781
"Elf2","Elf2","transcript","8921",0.00462400890978681,0.0384499516483376,0.768686649185781
"Zfyve1","Zfyve1","transcript","14377",0.0512761440121442,0.0387668857852298,0.768686649185781
"Psma7","Psma7","transcript","11656",86.9689685291294,0.0390529339987538,0.768686649185781
"Acot7","Acot7","transcript","13862",1404.40417481147,0.039123718881266,0.768686649185781
"RT1-CE14","RT1-CE14","transcript","9755",0.0315226105215011,0.0391381566861793,0.768686649185781
"Ugt2b35","Ugt2b35","transcript","5675",178.307958221957,0.0392538568331935,0.768686649185781
"Lpl","Lpl","transcript","6811",805.137974433513,0.0393564520369434,0.768686649185781
"Cetn4","Cetn4","transcript","8897",1053.30692855745,0.0394704436975621,0.768686649185781
"Rgs19","Rgs19","transcript","11710",24.7378933208238,0.0395256315744161,0.768686649185781
"Chchd5","Chchd5","transcript","11231",142.715358714803,0.0397243460950208,0.768686649185781
"Wbp4","Wbp4","transcript","6523",66.3392327198151,0.0397630280380401,0.768686649185781
"C8g","C8g","transcript","10264",0.0305543367744288,0.0399157838295268,0.768686649185781
"Zdhhc15","Zdhhc15","transcript","18005",0.26801184223937,0.0402149432758696,0.768686649185781
"Fam173b","Fam173b","transcript","8777",62.3189358418336,0.0402197448306787,0.768686649185781
"Pfdn6","Pfdn6","transcript","9866",129.943990127989,0.040308372294102,0.768686649185781
"Fam193b","Fam193b","transcript","7195",0.0562749841839941,0.0403493896502519,0.768686649185781
"Urb2","Urb2","transcript","8474",0.00574644539740989,0.0403601919147408,0.768686649185781
"Naa80","Naa80","transcript","16718",0.011421679569597,0.0403769276650698,0.768686649185781
"Syncrip","Syncrip","transcript","16598",0.1375977754496,0.0404442036338926,0.768686649185781
"Pak4","Pak4","transcript","630",0.243434267633516,0.0405259008816781,0.768686649185781
"Rn45s","Rn45s","transcript","17545",10074229949.164,0.0405548655919878,0.768686649185781
"Fam118b","Fam118b","transcript","16059",46.4904761359687,0.0405855228619161,0.768686649185781
"Mtap","Mtap","transcript","13272",0.0225782146227741,0.0407147920011131,0.768686649185781
"Zmym6","Zmym6","transcript","13556",19.2304784429386,0.0407702960643666,0.768686649185781
"Spn","Spn","transcript","1588",7.33650261698044,0.0408681323768758,0.768686649185781
"Mug2","Mug2","transcript","12559",0.00159432878127901,0.0408701807906613,0.768686649185781
"Shank2","Shank2","transcript","1836",0.000231420363028432,0.0408968222749524,0.768686649185781
"Gsk3b","Gsk3b","transcript","4195",0.00543802435830893,0.0409640834080858,0.768686649185781
"Stxbp3","Stxbp3","transcript","9409",7.22357436021216,0.0410217842205398,0.768686649185781
"Eef1b2","Eef1b2","transcript","17221",94.7461206993721,0.0410386084620217,0.768686649185781
"Arfgef1","Arfgef1","transcript","12889",0.0735256746401661,0.0410939720595871,0.768686649185781
"Cklf","Cklf","transcript","8058",544086.301880483,0.0411656330171901,0.768686649185781
"Rn7sl1","Rn7sl1","transcript","14271",134789708.121773,0.041215784237949,0.768686649185781
"Rhob","Rhob","transcript","14100",0.00197855869297205,0.0412367144811547,0.768686649185781
"Vegfa","Vegfa","transcript","16984",2443075.99891429,0.0412778624349335,0.768686649185781
"Slbp","Slbp","transcript","5875",11.7272101140252,0.0414029591849892,0.768686649185781
"Cmtm6","Cmtm6","transcript","16815",0.124091588325014,0.0414376239408758,0.768686649185781
"Cwc27","Cwc27","transcript","8636",33.3799882770383,0.0414696019079176,0.768686649185781
"Rhot1","Rhot1","transcript","3349",3.48889410430858,0.0414763046197744,0.768686649185781
"Ociad2","Ociad2","transcript","5726",119.381471683403,0.0416138316355095,0.768686649185781
"Mrpl21","Mrpl21","transcript","1855",85.8994265807048,0.0416606441482508,0.768686649185781
"Smad4","Smad4","transcript","7975",0.101600928893674,0.0417129664086565,0.768686649185781
"Raver1","Raver1","transcript","15986",0.185985820176298,0.041888659796975,0.768686649185781
"Zfp91","Zfp91","transcript","2134",0.072917780350767,0.0420100127837834,0.768686649185781
"Hpf1","Hpf1","transcript","6835",42.7264617737978,0.042039579186265,0.768686649185781
"Stx6","Stx6","transcript","5156",20.8461313035417,0.0420706776342121,0.768686649185781
"Dhx16","Dhx16","transcript","9731",0.0669201130698296,0.0422544309044792,0.768686649185781
"Nudt5","Nudt5","transcript","7564",16.2230731795569,0.0424170007504816,0.768686649185781
"Pmm1","Pmm1","transcript","15567",54.4406535539335,0.0424208176184302,0.768686649185781
"Rnf26","Rnf26","transcript","16240",0.53096994928252,0.0425466811854429,0.768686649185781
"Polr2j","Polr2j","transcript","4647",9.54288140905206,0.04283288771208,0.768686649185781
"Myo1d","Myo1d","transcript","3356",0.0464115100547459,0.0428869968234709,0.768686649185781
"Cfhr1","Cfhr1","transcript","5104",10.9825127166801,0.0430530719550237,0.768686649185781
"Add3","Add3","transcript","2411",4383747913029153,0.0431046959972721,0.768686649185781
"Rpusd2","Rpusd2","transcript","11101",0.00274412373436727,0.0431589434513243,0.768686649185781
"Esrra","Esrra","transcript","1992",3.57970969998992,0.0433796140518993,0.768686649185781
"Tspan4","Tspan4","transcript","1782",37.0198108755981,0.0434210861568468,0.768686649185781
"Cd63","Cd63","transcript","14732",91505.9868200074,0.0434310689157156,0.768686649185781
"Sf3a2","Sf3a2","transcript","14867",0.0721561219528432,0.0436072930086133,0.768686649185781
"Fau","Fau","transcript","1964",1908.73826263893,0.043613912484059,0.768686649185781
"Uros","Uros","transcript","1674",19.5040120967181,0.0436167387550795,0.768686649185781
"Ergic2","Ergic2","transcript","12844",72.0759077089824,0.043717070157609,0.768686649185781
"Zcrb1","Zcrb1","transcript","15672",93.7423619836676,0.0437573889476977,0.768686649185781
"Mars","Mars","transcript","15219",3.05248308465564,0.0438275835757012,0.768686649185781
"Pid1","Pid1","transcript","17349",2.85618351229576e-05,0.043955163272867,0.768686649185781
"Ttc25","Ttc25","transcript","3629",78.4257243225949,0.0439694120063753,0.768686649185781
"Mtss1","Mtss1","transcript","15337",0.119190113438284,0.0440164327767605,0.768686649185781
"Sec61g","Sec61g","transcript","5986",5363.60520121497,0.0440212540118807,0.768686649185781
"Cuedc2","Cuedc2","transcript","2374",18.9658993701106,0.0440695669081362,0.768686649185781
"Pter","Pter","transcript","7587",86.4607250820469,0.0441315930126416,0.768686649185781
"Hikeshi","Hikeshi","transcript","1089",22.9780674011614,0.0443057884513041,0.768686649185781
"Gtf2h3","Gtf2h3","transcript","4731",7.81818607187083,0.0443174993517934,0.768686649185781
"Ranbp2","Ranbp2","transcript","10116",0.336229679271966,0.044320674575651,0.768686649185781
"Aldh4a1","Aldh4a1","transcript","13744",0.0153086474885744,0.0445426703781595,0.768686649185781
"C1qc","C1qc","transcript","13704",0.0708469916665271,0.044934087145915,0.768686649185781
"Retnlg","Retnlg","transcript","4147",3268.80104155445,0.0451973624244075,0.768686649185781
"Calu","Calu","transcript","11952",0.00609767229912049,0.0452064475390838,0.768686649185781
"Cstf2t","Cstf2t","transcript","2240",0.0672698781583903,0.0452619874253336,0.768686649185781
"Afm","Afm","transcript","5632",2.05233956500574e-05,0.0454306260726651,0.768686649185781
"Cmtm8","Cmtm8","transcript","16817",5.53744991971821,0.0459079222469631,0.768686649185781
"Slc26a1","Slc26a1","transcript","5510",0.00353824136110546,0.0459099622420254,0.768686649185781
"Cox6b1","Cox6b1","transcript","695",204.769888649867,0.0460087773033895,0.768686649185781
"Zfp384","Zfp384","transcript","12622",17615926803173.7,0.0461566133636893,0.768686649185781
"Stx16","Stx16","transcript","11643",0.076147902336249,0.0462207266312484,0.768686649185781
"Igf1","Igf1","transcript","15052",0.000366140399350636,0.0464328170402581,0.768686649185781
"Pcyt2","Pcyt2","transcript","3925",0.0234571507242794,0.0465041397561708,0.768686649185781
"Hs3st3b1","Hs3st3b1","transcript","3021",0.00122428528770814,0.0465419382090981,0.768686649185781
"Pcbp2","Pcbp2","transcript","16861",16.330923590534,0.0465427774434974,0.768686649185781
"Serpina4","Serpina4","transcript","14508",0.0152019533550569,0.0465742953890275,0.768686649185781
"Slc25a11","Slc25a11","transcript","3151",60.3808613841849,0.046621697533247,0.768686649185781
"Agfg1","Agfg1","transcript","17344",11.1512166823177,0.0466524373700983,0.768686649185781
"Mrps23","Mrps23","transcript","3453",17.1262709534497,0.0467187725156869,0.768686649185781
