"","ensembl_gene_id","symbol","logFC","unshrunk_logFC","logCPM","PValue","FDR"
"43","ENSRNOG00000001827","Masp1",-2.57037060756388,-2.5707915997182,6.45692935418769,5.22326216222533e-05,0.0016793797760813
"490","ENSRNOG00000016920","Spire2",6.01097734628633,6.13199960628445,2.68383296146243,5.22920648839685e-05,0.0016793797760813
"82","ENSRNOG00000003233","Serpinf2",-2.46442401521251,-2.46449910384544,8.87596132733877,5.29399879387436e-05,0.00169611088456023
"626","ENSRNOG00000021691","Ccdc92",4.99754055619033,5.0583395683672,2.61098791016442,5.31093241899756e-05,0.00169746548128726
"958","ENSRNOG00000056955","Bicdl1",2.81320580890866,2.81699489355087,4.16948725789317,5.33911880572781e-05,0.00170240160488123
"280","ENSRNOG00000009979","Sebox",-6.17980501852795,-6.51802199379456,-0.157854150761761,5.42189726132041e-05,0.00172467970026764
"367","ENSRNOG00000012862","Spsb4",4.25434262797772,4.28441001915737,2.87658249979519,5.44165867291467e-05,0.00172685415368503
"644","ENSRNOG00000023528","Hrasls5",4.95090008718655,5.01163735232178,2.56965473812779,5.46553984850397e-05,0.00173032256815197
"22","ENSRNOG00000000860","Vwa7",5.85151230266248,5.97231989464587,2.5383847099768,5.71611406643799e-05,0.00180537314249673
"376","ENSRNOG00000013064","Lrp8",6.04329308494964,6.10509364566347,3.57163905538017,5.92944867520847e-05,0.00186833571464116
"705","ENSRNOG00000028662","AABR07049821.2",-3.14232718498195,-3.15137581494965,2.16055556614497,6.06685350604968e-05,0.0019071332433135
"897","ENSRNOG00000050595","AABR07048474.1",-5.31511498972592,-5.31526742119283,10.6680678227597,6.08659468745174e-05,0.00190884753578299
"914","ENSRNOG00000052247","Manba",2.34791687751601,2.34826027815782,6.98647483210559,6.12954397733467e-05,0.00191781516480541
"879","ENSRNOG00000048878","Smim24",-3.04376495279344,-3.0526073368486,2.16068364726146,6.22482812221076e-05,0.0019430771895499
"392","ENSRNOG00000013464","Spink1",-4.37247414924338,-4.40138076031595,1.46617724344184,6.4939562520398e-05,0.00202236026870051
"725","ENSRNOG00000029682","Clic1",2.57543913655832,2.57643413437557,5.79902330842607,6.54145008289467e-05,0.00203241332808076
"507","ENSRNOG00000017689","Itih3",-2.58334403539995,-2.5833576158847,11.4733273007917,6.55813979813371e-05,0.00203287117640525
"449","ENSRNOG00000015514","Bcat1",9.68655070569596,144269487.300659,2.73961406705348,6.58816472249057e-05,0.00203745094195542
"207","ENSRNOG00000007622","Arrdc1",2.56519660934123,2.56672908742479,5.1063232454471,6.64175781370263e-05,0.00204928139471287
"405","ENSRNOG00000014096","AABR07031756.1",-2.28729879485081,-2.28753638765334,7.00060851269604,6.9885852520771e-05,0.00215132486100807
"287","ENSRNOG00000010224","Rab30",2.96944207340273,2.97016736693221,6.52189694800817,7.11883055545582e-05,0.00218320108435826
"258","ENSRNOG00000009117","Otub2",-2.83965686926408,-2.84439798832844,2.89697400031667,7.12481791003145e-05,0.00218320108435826
"558","ENSRNOG00000019342","Sult1a1",-2.46234361434581,-2.46245251567291,8.33218351530841,7.37849707576607e-05,0.00225576020439896
"75","ENSRNOG00000002991","Srr",-2.45611054297235,-2.45739496411474,4.61759496350223,7.51527333381814e-05,0.0022923299483975
"820","ENSRNOG00000042318","Pglyrp2",-2.27856487308556,-2.27885749054979,6.68891409438146,7.64287972767481e-05,0.00232354564724893
"111","ENSRNOG00000004009","Xpnpep2",-3.32481395027925,-3.32618924813186,5.37944315605361,7.65239584423302e-05,0.00232354564724893
"633","ENSRNOG00000022288","Pafah2",2.72884969762199,2.73247603533273,4.13713380921056,7.74178784689625e-05,0.00234535795089646
"608","ENSRNOG00000020951","Slc4a1",-3.27671201634001,-3.28441395852332,2.46652958787709,7.77083640442976e-05,0.00234614637012289
"394","ENSRNOG00000013552","Scd",-5.94994155051765,-5.95043546036157,9.59606913516905,7.77951229015301e-05,0.00234614637012289
"887","ENSRNOG00000049911","LOC102556347",2.55115523862575,2.5527695634552,5.07340728909117,7.79779195860945e-05,0.00234636262538339
"125","ENSRNOG00000004405","Pigr",-2.4939633342908,-2.49397604484657,11.4792626629958,7.87656454963766e-05,0.00236241750599513
"811","ENSRNOG00000039745","Pm20d1",-2.39259159618772,-2.39330875513105,5.46750825137944,7.88651353049273e-05,0.00236241750599513
"255","ENSRNOG00000009086","Apcs",-2.45670752090534,-2.45679318812246,8.67644943954277,8.02457675837098e-05,0.00239379373219721
"541","ENSRNOG00000018748","Slc16a11",-3.55139613911222,-3.56295727327875,2.33044521726316,8.02709275467328e-05,0.00239379373219721
"58","ENSRNOG00000002456","Hlf",-3.25251383357708,-3.26604851115791,1.63213880040014,8.07014504959908e-05,0.00240127255818806
"38","ENSRNOG00000001736","Bdh1",-2.7684551930577,-2.7686432600017,7.84177838194055,8.13532939135924e-05,0.00241528890374576
"867","ENSRNOG00000047720","LOC100910235",-6.90705418419926,-7.02671729669336,1.86831372241836,8.234075679288e-05,0.00243918516796647
"428","ENSRNOG00000014837","Emilin2",3.67957354000391,3.69265169478555,3.43422913456795,8.26395756945212e-05,0.00244262108690001
"419","ENSRNOG00000014532","Lbp",2.46741843094569,2.46752814974772,8.73582054591317,8.42928755710302e-05,0.00248598855988734
"539","ENSRNOG00000018651","Agtpbp1",3.10750116516757,3.11378085098867,3.87190218066635,8.48541243032355e-05,0.00249702885614807
"880","ENSRNOG00000048924","Islr",-3.49017025436222,-3.50279043836098,2.12003915564497,8.53175737463186e-05,0.00250514897857322
"379","ENSRNOG00000013102","Entpd2",3.02352211561224,3.0288667549463,3.95331973535038,8.56409200381404e-05,0.00250912870988938
"37","ENSRNOG00000001555","Btg3",3.52880742381921,3.53713961623298,3.93212842305215,8.6157272607931e-05,0.00251873339615308
"909","ENSRNOG00000051860","AC114343.1",-3.23850110434393,-3.24520439533968,2.86985843320291,8.63887891409604e-05,0.00251998738629526
"95","ENSRNOG00000003500","Apoa2",-3.7821265123168,-3.7824858336937,7.89213629719923,8.67735656869043e-05,0.00252445126806953
"961","ENSRNOG00000057096","Gnai1",2.84498949035669,2.84978075046605,3.90906364924892,8.70499767422039e-05,0.00252445126806953
"16","ENSRNOG00000000561","Pald1",-2.35617757645265,-2.35679217227684,5.65381208147887,8.71086852230579e-05,0.00252445126806953
"183","ENSRNOG00000006997","App",2.34510718948968,2.3451788873257,9.22497891865889,8.74452688988211e-05,0.00252872033006115
"713","ENSRNOG00000029128","Cyp2d5",-2.50870267374783,-2.50882690975869,8.18464957769213,8.82212799090068e-05,0.00254565075504175
"925","ENSRNOG00000053406","Gramd1c",-2.62441684973238,-2.62536142143971,5.29867329884835,9.05627167596378e-05,0.00260758167221716
"618","ENSRNOG00000021259","Prnp",3.21378733373408,3.21630554577588,5.21543131835096,9.17203047304871e-05,0.00263523284128883
"634","ENSRNOG00000022767","Elfn1",8.97860440005066,144269486.591602,2.09518296094443,9.22778216782935e-05,0.00264556158287983
"1022","ENSRNOG00000062244","AABR07044470.1",9.00591618680123,144269486.618966,2.11910202610843,9.2562284122457e-05,0.0026480345093705
"646","ENSRNOG00000023546","Hspb1",4.8056849240567,4.80786435260566,6.81126279342852,9.37921462544496e-05,0.00267748520076805
"906","ENSRNOG00000051171","G6pc",-5.23563335755189,-5.23636277911101,8.32084366504161,9.47778379083483e-05,0.0026964081637764
"468","ENSRNOG00000016173","Cyp1a2",-5.57279381612263,-5.57373948951456,8.27840288004625,9.50141194714267e-05,0.0026964081637764
"974","ENSRNOG00000058251","AABR07069728.1",-4.32305450799929,-4.35509397859687,1.42652774497621,9.506049739062e-05,0.0026964081637764
"293","ENSRNOG00000010392","Nrg1",3.60473798267384,3.61375434814215,3.90740879455617,9.63405373319368e-05,0.00272692707363279
"338","ENSRNOG00000011774","Fblim1",3.92665669795691,3.95042536160525,2.8652270335704,9.66698800213351e-05,0.00273046426445039
"1018","ENSRNOG00000062027","AABR07035343.1",-4.50347857353085,-4.50601294272701,5.72201249348772,9.7645325844632e-05,0.00275219736979807
"250","ENSRNOG00000009005","Slco2a1",-3.12438153810044,-3.12459976818251,7.9780390842748,9.88175566821987e-05,0.00277937380478773
"70","ENSRNOG00000002916","Car4",8.89645040430905,144269486.50928,2.0204359368486,9.94017467426273e-05,0.00278993137916282
"621","ENSRNOG00000021493","Prdm9",-3.45818171692086,-3.48065811117381,1.12662411643245,0.000100512762983535,0.00281438267336232
"308","ENSRNOG00000010935","Cpb2",-2.23682662451537,-2.23690458807623,8.5890970118284,0.000100694230379281,0.00281438267336232
"656","ENSRNOG00000024061","Rarb",-2.34492873495202,-2.34620411348999,4.50977111044819,0.000101113853020798,0.00282021101536088
"79","ENSRNOG00000003119","Gc",-2.41633541509485,-2.41634016282348,12.8231465505414,0.000101508030592111,0.00282530685148042
"928","ENSRNOG00000053850","Rdh5",-3.23952601531187,-3.24343076837373,3.7432865743205,0.000102562800702038,0.00284872976586117
"436","ENSRNOG00000015002","Abhd15",-3.14312880990769,-3.1523687246593,2.24430933136696,0.000103529088794426,0.0028696029591152
"601","ENSRNOG00000020811","Il6r",-2.63302241487904,-2.633493989968,6.31469210934651,0.000104300576299899,0.00288500144796407
"571","ENSRNOG00000019598","Vegfa",-2.26399380647566,-2.26421718843638,7.07185867635668,0.000105280720483018,0.00290609592077091
"450","ENSRNOG00000015518","Rbp4",-2.63735498003373,-2.63737364264961,11.0683117164615,0.000106334076767083,0.00292912013527469
"460","ENSRNOG00000015858","Hyal1",-3.18252832953671,-3.1853021193987,4.14869617798867,0.000106863624720217,0.00293765025979854
"52","ENSRNOG00000002212","Hsd17b13",-2.67864099200148,-2.67896971021338,6.93002054037254,0.00010799450321542,0.00296264181305546
"231","ENSRNOG00000008412","Gprc5a",6.38926668474391,6.51071089955453,3.02930622342767,0.000109688191312924,0.00300293900807514
"97","ENSRNOG00000003546","Tnfrsf12a",3.14039079480126,3.1431942580893,5.04044379563696,0.000111726742544198,0.00305249341593145
"714","ENSRNOG00000029147","Rbm11",8.80235679766827,144269486.414983,1.93596836505111,0.000113224245361368,0.00308709371026098
"177","ENSRNOG00000006715","Ccr1",5.00389236243807,5.04472046980647,3.13441775542199,0.000114178445657611,0.00310676992665108
"252","ENSRNOG00000009031","Gucy2c",6.41931087866474,6.54077273864199,3.05067639132455,0.000115935930134805,0.00314817891585568
"23","ENSRNOG00000000900","Tpst1",-2.20435648721662,-2.2049008360954,5.67174474728651,0.000117728630820752,0.00318924284491
"778","ENSRNOG00000033915","Gpt",-2.52848461192758,-2.52926204938707,5.43936606771268,0.000117925596211493,0.00318924284491
"88","ENSRNOG00000003328","Cdip1",-2.23260919072826,-2.23313352878526,5.75251840668279,0.000119088440001924,0.00321418496651657
"672","ENSRNOG00000025502","Arhgef37",-3.67484398518311,-3.68851733821258,2.15387962885067,0.000121820128763665,0.00328128411347291
"190","ENSRNOG00000007197","Nr1h4",-2.15647401739951,-2.15692553919419,5.90717691677971,0.000126292070228008,0.00339489347735652
"836","ENSRNOG00000045743","Etnppl",-5.22076120758143,-5.22400153119506,6.03551864374831,0.000129302340327593,0.00346883386902941
"1016","ENSRNOG00000061910","Igfbp3",-3.66316935811229,-3.66456571249938,5.73539684658313,0.000131118188427247,0.00351049899276157
"863","ENSRNOG00000047656","Gaa",2.23505199177697,2.23517969041975,8.28955053728682,0.000133004094473928,0.00354719602593853
"530","ENSRNOG00000018485","Gpr155",-2.51678077470154,-2.51857569568823,4.19766705149178,0.000133019850972695,0.00354719602593853
"153","ENSRNOG00000005861","Hsd11b1",-2.51132363189598,-2.51140287175741,8.84658378329426,0.000135934292006395,0.00361641262386542
"972","ENSRNOG00000058105","Hbb",-4.17095217400068,-4.17133996744775,8.16551927100227,0.000136156852530262,0.00361641262386542
"580","ENSRNOG00000020038","Chpf",2.60501916573103,2.60699949695032,4.86159402689131,0.000136474685546218,0.00361766229939976
"206","ENSRNOG00000007601","Inhbe",-2.24058258649372,-2.24088225229994,6.61319819554357,0.000137775450103071,0.00364491091757828
"856","ENSRNOG00000047280","Cttn",2.74081616654999,2.74209574757136,5.57652047176563,0.000138315758030832,0.00365197337409469
"550","ENSRNOG00000019098","Car5a",-3.51847210336289,-3.52185330053927,4.18659938741517,0.000139571352781487,0.00367734422919684
"101","ENSRNOG00000003661","Jpt1",2.38670108328249,2.38795810094193,5.19908958466,0.000139925635004421,0.00367734422919684
"687","ENSRNOG00000027341","Tenm2",-3.91640618983613,-3.93348605364194,2.11924460475668,0.000140102411127335,0.00367734422919684
"966","ENSRNOG00000057832","Rnf125",-3.25488542314744,-3.2562931855909,5.32926069391827,0.000142072863691073,0.00372175188022105
"805","ENSRNOG00000038746","Bco2",-2.3321413885755,-2.33322201117819,4.75165486402473,0.000142526524621249,0.00372392011973316
"406","ENSRNOG00000014117","Hmox1",2.54344831790295,2.54376467135509,7.35524553215879,0.000142713106384983,0.00372392011973316
"967","ENSRNOG00000057957","Crybg2",-2.42053051762012,-2.42127940341585,5.40481800489729,0.000143916796655805,0.00374800858347281
"732","ENSRNOG00000030154","Cyp4a2",-3.03854769150273,-3.03862243006126,9.45229498463124,0.000150186222476505,0.00390367302001189
"380","ENSRNOG00000013137","Clec4f",-2.41206647030284,-2.41238475599553,6.7061787096907,0.000150498827432349,0.00390420259125473
"851","ENSRNOG00000047098","LOC689064",-4.04159581626846,-4.04287364429629,6.22658730740972,0.000150885308765952,0.00390664287812621
"430","ENSRNOG00000014900","Crem",-2.21590069823802,-2.21632245773064,6.08024096401989,0.000154221819064929,0.00397892997812413
"963","ENSRNOG00000057352","LOC100909912",3.32673939864814,3.333938159249,3.80739183861471,0.000154565067324614,0.00397892997812413
"35","ENSRNOG00000001441","Tmem120a",2.32435969451822,2.32513943875084,5.86090191819506,0.000154570707982517,0.00397892997812413
"201","ENSRNOG00000007508","Lrtm2",-3.69381782288651,-3.70268761708109,2.87730127170283,0.000155524890476648,0.00399579333993849
"167","ENSRNOG00000006304","Mdm2",2.26914795622366,2.26975005957198,6.13722622682433,0.000158118503624307,0.00405064381524039
"755","ENSRNOG00000032426","Slc10a5",-3.75407077164911,-3.7658115831373,2.49490807612384,0.00015826617302062,0.00405064381524039
"997","ENSRNOG00000060237","Inhbb",4.3697275868442,4.39991660853449,2.9250925518515,0.000160435272698424,0.0040983083044951
"2","ENSRNOG00000000036","Klhdc8a",-3.62335239491564,-3.64233933639455,1.40217825968029,0.000162365951686573,0.00413971205063476
"567","ENSRNOG00000019477","Zmynd15",4.33967104381235,4.37975276697877,2.592631912707,0.000163849638602518,0.00416958318424693
"426","ENSRNOG00000014797","Tmbim1",3.28982715767018,3.29199184623891,5.30548954078227,0.000165702282146244,0.00420871195717457
"923","ENSRNOG00000053291","AABR07000493.1",-3.08876471668379,-3.09353759127459,3.09149567062222,0.000167644553772726,0.00424996439924784
"783","ENSRNOG00000034093","AABR07011951.1",2.35307936828146,2.35320044099869,8.51672937099065,0.000168089324542826,0.00425316927252303
"881","ENSRNOG00000049056","AABR07051450.1",4.22571260121937,4.26560556382061,2.42583378379808,0.000169646620344394,0.00428445906956731
"535","ENSRNOG00000018567","Slc20a1",2.22968909560404,2.22999719669838,7.03516357438004,0.000170861817926201,0.00430424926719838
"721","ENSRNOG00000029501","Hoga1",-2.12450478884351,-2.12472831482141,6.92826906013121,0.000171149590490912,0.00430424926719838
"504","ENSRNOG00000017577","Bphl",-2.39125158521488,-2.39202804399021,5.3419724791148,0.000171396752256702,0.00430424926719838
"489","ENSRNOG00000016827","Slc38a3",-2.30281945610334,-2.30287621896901,9.11859431266428,0.000174150547961308,0.00436519947610333
"989","ENSRNOG00000059579","Gpt2",-2.30900211867359,-2.30933964047012,6.4934349533138,0.000174788257612214,0.00437297962865016
"613","ENSRNOG00000021174","Macrod1",-2.51493509803231,-2.51709252550161,3.90276598443816,0.000176236769689288,0.00440097802439043
"217","ENSRNOG00000008012","Abcb4",2.65779525536132,2.65786102264907,9.67642660499335,0.000177775963902131,0.00443113223457549
"662","ENSRNOG00000024620","Mamdc2",-5.21236099100568,-5.31554248495549,0.182185426982707,0.000178503451873109,0.00444097973375184
"872","ENSRNOG00000047967","Arhgef19",-2.59766053272043,-2.59859536305364,5.28985372032383,0.000179086434952767,0.00444720217652224
"689","ENSRNOG00000027797","Nit2",-2.2467803935805,-2.24699362575713,7.12448001670433,0.000180961974284009,0.00448543965943294
"821","ENSRNOG00000042344","Smim22",4.26025954195647,4.2775184018327,3.54696271545437,0.000181906407028399,0.00450049925536927
"80","ENSRNOG00000003172","Serpinf1",-2.35579339845877,-2.35584077337479,9.43524909277764,0.000185253895369209,0.00457484665828584
"359","ENSRNOG00000012436","Adh1",-2.36129773467526,-2.36133987104642,9.60905101772662,0.000189079857766762,0.00466071383720284
"669","ENSRNOG00000025406","Iqgap2",-2.24090129425841,-2.24104480590076,7.70138600116555,0.000190186187380582,0.00467726119692649
"915","ENSRNOG00000052264","AABR07034393.1",-2.45954208416078,-2.46069171545011,4.81530373984716,0.000190451354126348,0.00467726119692649
"239","ENSRNOG00000008628","Ica1",2.52143440027948,2.52373895237579,4.51106916393566,0.000191180259922413,0.00468654728910722
"812","ENSRNOG00000039754","Rab7b",3.54032825010531,3.54866782301897,3.94269350168095,0.000193858683223946,0.00474350184591927
"120","ENSRNOG00000004302","Pah",-2.24126876898364,-2.2413105729405,9.4994723390037,0.000200056108880361,0.00487745265688538
"290","ENSRNOG00000010337","Slc13a2",-4.42562679517319,-4.50544166406691,0.165051112936323,0.000200063177842304,0.00487745265688538
"48","ENSRNOG00000002045","Anxa3",2.26700312132711,2.26741883013415,6.63498744185131,0.000200489919739505,0.00487895323810525
"306","ENSRNOG00000010887","RGD1309534",-2.18712972899646,-2.18744984460377,6.46555677579991,0.000200966561379364,0.00488166047277874
"955","ENSRNOG00000056457","Gpd1",-2.24049688671439,-2.24056422277188,8.80571617855873,0.000202451241288927,0.00490879960729593
"466","ENSRNOG00000016117","Myof",2.63666651741193,2.63973460133117,4.30956015139275,0.000205097451782629,0.00496395281850712
"364","ENSRNOG00000012640","Dpp7",2.87555040366662,2.87701359914134,5.52686271558608,0.000208242557064488,0.00503095942564477
"366","ENSRNOG00000012843","Aspg",-3.16071328685352,-3.16132840907667,6.45928596585439,0.000209204241265061,0.00504506978935237
"459","ENSRNOG00000015816","Bbs7",2.8475850593866,2.85028759861004,4.59876794824286,0.000209684851617347,0.00504754886055451
"975","ENSRNOG00000058277","AC080157.1",-2.17976025644057,-2.18058569674566,5.01365382951225,0.000215264427101764,0.00517254091021506
"33","ENSRNOG00000001407","Tfr2",-2.19083070143342,-2.19095512380092,7.85822925143638,0.000218326763845267,0.00523670657984339
"99","ENSRNOG00000003616","Grem2",-2.87717240555483,-2.88236279688472,2.93425969855101,0.000225170577778276,0.00539118085863398
"40","ENSRNOG00000001770","Ehhadh",-2.66248504827267,-2.66271496254362,7.43866037175437,0.000226148873414406,0.00540491761863411
"65","ENSRNOG00000002802","Cxcl1",2.87544231584972,2.88194255917894,3.52003570212066,0.000227751088654334,0.00543349025789626
"399","ENSRNOG00000013895","Npdc1",2.34337652782375,2.34489046616446,4.93082682373903,0.000229962610454059,0.00547647143612518
"889","ENSRNOG00000050205","Afmid",-2.09820970967812,-2.09841256397051,7.03844040640901,0.000232689910439043,0.0055249564019462
"182","ENSRNOG00000006916","Sardh",-2.30053756491467,-2.30072584031458,7.36446151719286,0.000232825632806565,0.0055249564019462
"109","ENSRNOG00000003977","Dusp1",-2.27817916816261,-2.27862136381211,6.08173524061504,0.000234285066288279,0.00553991324581101
"764","ENSRNOG00000033130","Mup4",-4.93343786041064,-4.93474330951431,7.11453114083477,0.000234378145500336,0.00553991324581101
"54","ENSRNOG00000002343","Uchl1",11.7319911239049,144269489.347423,4.62566537956047,0.000234699917449778,0.00553991324581101
"1010","ENSRNOG00000061414","Acot12",-2.16304270212116,-2.16330704638148,6.72207622554756,0.000235587553335919,0.00555105769412325
"658","ENSRNOG00000024243","Cadm4",-3.71553387998584,-3.75719536085816,0.473867826792307,0.000238758453751271,0.00561586785583975
"262","ENSRNOG00000009284","Foxa1",-2.49288324174204,-2.49481139473225,4.05894949962869,0.000239405059544039,0.00562118030845055
"326","ENSRNOG00000011451","Lrp3",-2.34610308428901,-2.34662381078796,5.87208910024271,0.000241079836672684,0.0056505730139422
"930","ENSRNOG00000054016","AABR07030091.1",-3.19770203364175,-3.20945523112026,1.85596834068043,0.000246029586723321,0.00575648910441956
"976","ENSRNOG00000058470","Col12a1",2.68986732517636,2.69227491023122,4.66106311264268,0.000251537280219158,0.0058707310515094
"510","ENSRNOG00000017777","Ahcy",-2.23696638379078,-2.23701538572795,9.26299054055263,0.000251791084769078,0.0058707310515094
"901","ENSRNOG00000050885","Sult1c2",-4.62917956682142,-4.63910696106,3.74259043117377,0.000252849832940756,0.00588514593743642
"737","ENSRNOG00000030478","AY172581.9",2.41292163317804,2.41300061468275,9.17136533247815,0.00025901038528394,0.00601804999546684
"7","ENSRNOG00000000184","Tmprss6",-2.10761906906071,-2.10771331998203,8.17635602027124,0.000260088661483087,0.00602200227207803
"429","ENSRNOG00000014851","Col4a4",-2.5692712476821,-2.57216137871307,3.5102691214154,0.000260319352689431,0.00602200227207803
"686","ENSRNOG00000027152","N4bp2",-2.42517642136166,-2.42694038160042,4.10071590192771,0.000260532733028525,0.00602200227207803
"202","ENSRNOG00000007515","Kif3a",2.45240190651726,2.45539345793624,4.11733025293667,0.000261352907006498,0.00603052648982179
"286","ENSRNOG00000010210","Slc7a11",4.95460666503697,5.07363777037787,1.72573172414728,0.00026364434348774,0.00607291108447621
"144","ENSRNOG00000005358","Pmm1",2.37456902956364,2.37608149248573,5.00982918791566,0.000265778815973835,0.0061115404155085
"393","ENSRNOG00000013547","Slc6a12",-2.2812885462815,-2.28265532433703,4.35332702170371,0.000266775134659033,0.00612040386228185
"485","ENSRNOG00000016760","Kctd19",8.37918254695286,144269485.990694,1.55175682656194,0.000267080497882509,0.00612040386228185
"671","ENSRNOG00000025460","Tmem71",3.5820869866485,3.60540748469056,2.55592605510546,0.000269335427633394,0.00616150909791463
"106","ENSRNOG00000003784","Rilp",-2.68535375663958,-2.69152031058249,2.37789183897446,0.000273181571212282,0.00623625317830539
"1014","ENSRNOG00000061876","Iffo2",-2.16327220088381,-2.16335324004339,8.45580203865497,0.000273695570010168,0.00623625317830539
"553","ENSRNOG00000019186","Tmem53",-2.16308651738824,-2.16414620778343,4.61625549174862,0.000274003040094705,0.00623625317830539
"1007","ENSRNOG00000061216","Tubb5",2.38071325285187,2.38083992183026,8.49673479021974,0.000275758131748634,0.00626552489823428
"519","ENSRNOG00000018207","Dynlt1",2.83267115594516,2.83633517023314,4.29370384811582,0.000276370686182609,0.00626878160848839
"953","ENSRNOG00000056219","Olr1",4.47664855468379,4.50094011363382,3.31056445732287,0.000276843118181491,0.00626885433712663
"147","ENSRNOG00000005464","Lgalsl",-2.1714060157365,-2.17239377337759,4.72398396679211,0.000278252089189106,0.00629009798911415
"939","ENSRNOG00000054959","LOC103694874",8.55361668827749,144269486.165642,1.71495072845552,0.00028149248165838,0.00635260059958775
"557","ENSRNOG00000019330","Procr",3.19063703619586,3.19556684130531,4.35344344510734,0.000282407017139737,0.00636249198817349
"715","ENSRNOG00000029178","Abcc5",2.37645434764402,2.3775112619362,5.41564479109981,0.000290409204361089,0.00653176257620226
"115","ENSRNOG00000004125","C4bpb",-2.25478402561009,-2.25488990338179,8.16052153331295,0.000293658012869689,0.00659373286040175
"57","ENSRNOG00000002403","Fam129a",3.14295115671011,3.14524247219539,5.13414661733572,0.000294469561900425,0.00660086132045248
"127","ENSRNOG00000004503","L3hypdh",-2.93116477620356,-2.94327800722785,1.50713338754913,0.000295407569748992,0.00661079586573958
"112","ENSRNOG00000004036","Snx12",2.34824099563921,2.35001958105089,4.69504807794801,0.000299968099123489,0.00670162843526725
"220","ENSRNOG00000008048","Plscr2",2.32550544587474,2.32733928192549,4.63370171517006,0.000300627413155782,0.00670514564233932
"307","ENSRNOG00000010918","Cebpa",-2.50352693329477,-2.5037254732724,7.48334879473984,0.00030254014363323,0.00673656053156658
"938","ENSRNOG00000054930","AABR07004572.1",-4.91289559583759,-4.92530586925646,3.67089657094359,0.000303410619259386,0.00674470195225523
"233","ENSRNOG00000008474","Acox3",-2.10683695586574,-2.10699608124829,7.40832220982737,0.000304435122121715,0.00675623460389721
"932","ENSRNOG00000054157","Nadk2",-2.14022784473231,-2.14038624237469,7.45419644431821,0.000306100759130666,0.0067819339004738
"793","ENSRNOG00000036703","Itgax",2.80311040259814,2.80919781064275,3.48766259727981,0.000308135619781415,0.00681571503357566
"46","ENSRNOG00000001926","Cldn1",-2.66514722069564,-2.6659877445922,5.5170746091714,0.000309042259563345,0.00682447039300214
"667","ENSRNOG00000024947","Fabp2",4.13921627851536,4.16914032480113,2.71574861271057,0.000318503369555448,0.00702179045752604
"83","ENSRNOG00000003256","Ccng1",2.19782848612523,2.1981873921828,6.8041639847979,0.000322266805350732,0.00709305522155813
"158","ENSRNOG00000005954","Il5ra",8.73277712104994,144269486.345237,1.87061077798534,0.000324022272440318,0.00711706580724682
"431","ENSRNOG00000014907","Aldh8a1",-2.12255065813624,-2.12261608409045,8.72513513932796,0.000324423134477045,0.00711706580724682
"631","ENSRNOG00000022189","Htatip2",2.33271368859874,2.33361228746153,5.67800405000789,0.00032714220844512,0.00716495066365049
"890","ENSRNOG00000050223","Rin1",9.2626019556451,144269486.876109,2.35185153484406,0.000328999084503865,0.00717703893119374
"808","ENSRNOG00000039504","LOC360919",-3.65939866515983,-3.66049890577883,6.10318412868829,0.000329202958918424,0.00717703893119374
"933","ENSRNOG00000054391","Snurf",3.56999092647786,3.58879645366165,2.75885128372377,0.000329305753354922,0.00717703893119374
"498","ENSRNOG00000017381","Itih4",-2.57742432741954,-2.57743919000922,11.3369796847693,0.000331464905898495,0.00721233085147215
"935","ENSRNOG00000054511","AABR07035309.1",-3.55076703880359,-3.58410417970254,0.632381217858208,0.000333166980090521,0.00723757862440547
"598","ENSRNOG00000020660","Cfl1",2.17254517322762,2.17265019109531,8.49331554026632,0.000334694376740665,0.00725895596307677
"547","ENSRNOG00000019014","Ndst1",-2.4906584096586,-2.49104112773238,6.49839923317105,0.000335818419316136,0.00726187059959743
"635","ENSRNOG00000022838","Cnksr1",4.36475503007026,4.42449409022866,2.0434022244635,0.00033591587055024,0.00726187059959743
"643","ENSRNOG00000023476","Slc16a5",8.51023125312084,144269486.122126,1.67093861721008,0.000340779673451562,0.00735511540761369
"11","ENSRNOG00000000419","Cfb",-2.48115971015195,-2.4831604548451,3.99113973510751,0.000343005486033839,0.00739121498937434
"722","ENSRNOG00000029528","Cbs",-2.33080048875555,-2.33094739887688,7.75565134662592,0.000346565373639206,0.00745589918167438
"19","ENSRNOG00000000781","Rnf39",-3.40483598041606,-3.41457268946531,2.52674948863152,0.000348341168715723,0.00748205468495507
"674","ENSRNOG00000025608","Lrat",-3.68852975004897,-3.6906394029894,5.11327188590003,0.000349486910478784,0.0074946149662866
"605","ENSRNOG00000020879","Nags",-2.12198899677658,-2.12255347352481,5.52764518258934,0.000358599396740762,0.00766853778757151
"994","ENSRNOG00000060098","Ptms",-2.10793506580862,-2.10801615975562,8.39592062055113,0.000358745218355703,0.00766853778757151
"360","ENSRNOG00000012442","Cemip",3.76671765838934,3.77081240520685,5.0241221789172,0.000366275596911922,0.00781699995965381
"916","ENSRNOG00000052460","AABR07004812.2",-2.75120291977245,-2.75977881168175,1.94674646541533,0.000371322545078113,0.00791207209289248
"472","ENSRNOG00000016286","Iyd",-2.22722702663083,-2.22769532224495,5.93649170138508,0.000380902073021397,0.00810326703115584
"551","ENSRNOG00000019141","Ch25h",3.62634203996607,3.64970320995445,2.53307206014744,0.000383490030957754,0.00814535264482606
